FeedbackID,UserID,FeatureID,Category,SentimentScore,Comment,Timestamp
FB3010040,U109593,F1003,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-17 12:47:58
FB3010041,U109190,F1275,Suggestion,4,Very interactive — I was surprised!,2024-05-23 15:00:25
FB3010042,U101118,F1259,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-09 01:50:53
FB3010043,U103534,F1254,Suggestion,4,Animations made it more engaging.,2024-03-23 00:46:05
FB3010044,U103277,F1151,Positive,3,"Really like the design, clean and focused.",2024-09-17 19:23:57
FB3010045,U108282,F1124,Positive,4,Helped me focus on small goals each day.,2024-10-28 07:10:17
FB3010046,U109238,F1115,Confusing,5,Love the dark mode — saved my eyes!,2024-03-31 10:35:59
FB3010047,U106840,F1022,UI/UX,1,App kept freezing while using this feature.,2024-04-23 09:18:41
FB3010048,U103568,F1156,Bug,4,Helped me focus on small goals each day.,2024-06-20 10:22:06
FB3010049,U107313,F1016,Confusing,5,Super helpful and intuitive — great job.,2024-08-29 00:18:39
FB3010050,U107166,F1240,Confusing,1,The feature felt a bit clunky and slow.,2024-11-17 00:56:48
FB3010051,U103438,F1213,Positive,2,Could use better instructions or tooltips.,2024-12-20 11:54:02
FB3010052,U109297,F1229,Bug,3,Enjoyed using it — kept me motivated.,2024-09-19 05:08:38
FB3010053,U107253,F1245,Positive,3,"Really like the design, clean and focused.",2024-12-24 10:35:42
FB3010054,U107970,F1106,Bug,5,Would love to see this in more languages.,2024-07-03 04:35:17
FB3010055,U107004,F1128,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-07-02 18:24:42
FB3010056,U107495,F1047,Confusing,1,Didn’t understand what I was supposed to do.,2024-01-17 00:53:10
FB3010057,U102603,F1134,Bug,4,Micro animations made it feel alive.,2024-08-09 20:21:11
FB3010058,U109024,F1172,UI/UX,4,Helped me focus on small goals each day.,2024-01-15 09:44:11
FB3010059,U104249,F1139,Suggestion,1,Felt too overwhelming — too much info at once.,2024-08-14 10:14:47
FB3010060,U101925,F1017,Suggestion,3,Enjoyed using it — kept me motivated.,2024-02-03 07:32:05
FB3010061,U106240,F1272,UI/UX,2,Took a while to load but useful once it did.,2024-11-21 22:47:15
FB3010062,U105548,F1061,Positive,3,"Really like the design, clean and focused.",2024-08-11 17:16:21
FB3010063,U107862,F1222,Confusing,5,Loved how easy it was to navigate!,2024-08-08 05:27:39
FB3010064,U104407,F1150,Positive,1,Too many clicks to get to the content.,2024-12-24 23:40:13
FB3010065,U102548,F1160,UI/UX,4,Helped me focus on small goals each day.,2024-03-17 10:47:37
FB3010066,U108120,F1209,Positive,4,Animations made it more engaging.,2024-11-14 02:42:44
FB3010067,U103916,F1058,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-03-20 09:51:32
FB3010068,U104729,F1133,Confusing,4,Animations made it more engaging.,2024-06-30 03:02:29
FB3010069,U106901,F1289,Bug,3,"Really like the design, clean and focused.",2024-11-11 20:37:36
FB3010070,U102614,F1173,Positive,4,Very interactive — I was surprised!,2024-05-20 13:49:51
FB3010071,U103799,F1207,Bug,1,App kept freezing while using this feature.,2024-03-06 08:14:50
FB3010072,U100390,F1191,Suggestion,5,Loved how easy it was to navigate!,2024-09-05 05:37:14
FB3010073,U108013,F1184,Bug,2,Could use better instructions or tooltips.,2024-03-30 12:32:26
FB3010074,U104794,F1261,Suggestion,2,Could use better instructions or tooltips.,2024-05-25 18:40:05
FB3010075,U103609,F1105,Confusing,1,Text was hard to read on mobile.,2024-09-07 09:32:14
FB3010076,U106228,F1117,Bug,4,Animations made it more engaging.,2024-03-15 18:28:24
FB3010077,U108650,F1233,Positive,2,Took a while to load but useful once it did.,2024-05-30 22:29:12
FB3010078,U102178,F1225,Bug,1,Text was hard to read on mobile.,2024-01-21 23:26:57
FB3010079,U103834,F1205,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-12 17:09:00
FB3010080,U102834,F1214,Positive,3,Nice addition. Feels thoughtful.,2024-08-21 20:27:13
FB3010081,U102969,F1146,Bug,5,Loved how easy it was to navigate!,2024-08-05 20:16:11
FB3010082,U101482,F1026,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-05-23 05:47:20
FB3010083,U102381,F1182,Suggestion,3,Enjoyed using it — kept me motivated.,2024-09-20 19:06:38
FB3010084,U102824,F1257,UI/UX,3,"Really like the design, clean and focused.",2024-12-30 23:44:27
FB3010085,U105805,F1247,Confusing,4,Helped me focus on small goals each day.,2024-09-25 12:25:39
FB3010086,U106286,F1141,Confusing,2,Took a while to load but useful once it did.,2024-08-18 00:48:52
FB3010087,U104194,F1000,Positive,3,"Really like the design, clean and focused.",2024-09-05 00:31:48
FB3010088,U109939,F1178,Suggestion,4,Helped me focus on small goals each day.,2024-03-13 15:34:52
FB3010089,U107298,F1083,Confusing,4,Helped me focus on small goals each day.,2024-06-23 13:33:17
FB3010090,U100988,F1184,UI/UX,1,Too many clicks to get to the content.,2024-01-13 23:22:00
FB3010091,U100368,F1269,UI/UX,5,Loved how easy it was to navigate!,2024-06-09 17:51:16
FB3010092,U109534,F1138,UI/UX,5,Would love to see this in more languages.,2024-05-29 06:34:06
FB3010093,U109013,F1244,Suggestion,5,Super helpful and intuitive — great job.,2024-11-18 10:51:28
FB3010094,U109216,F1011,Positive,1,The feature felt a bit clunky and slow.,2024-12-27 02:19:25
FB3010095,U109200,F1203,Positive,5,Super helpful and intuitive — great job.,2024-11-14 10:09:42
FB3010096,U105871,F1237,Confusing,4,Animations made it more engaging.,2024-01-22 12:12:05
FB3010097,U107351,F1289,UI/UX,4,Very interactive — I was surprised!,2024-01-29 02:01:28
FB3010098,U105552,F1074,Suggestion,4,Micro animations made it feel alive.,2024-07-10 13:11:15
FB3010099,U109738,F1114,Confusing,1,Felt too overwhelming — too much info at once.,2024-03-05 13:14:08
FB3010100,U103659,F1059,Positive,1,Too many clicks to get to the content.,2024-06-02 12:27:20
FB3010101,U105666,F1226,Suggestion,5,Love the dark mode — saved my eyes!,2024-03-18 02:05:03
FB3010102,U103406,F1240,UI/UX,3,Nice addition. Feels thoughtful.,2024-02-15 03:50:15
FB3010103,U104682,F1213,Bug,2,Took a while to load but useful once it did.,2024-12-01 11:52:19
FB3010104,U100655,F1071,Suggestion,5,Would love to see this in more languages.,2024-01-24 04:06:18
FB3010105,U102394,F1244,Suggestion,5,Super helpful and intuitive — great job.,2024-09-01 01:55:55
FB3010106,U109497,F1096,Confusing,3,Enjoyed using it — kept me motivated.,2024-12-20 00:39:56
FB3010107,U108165,F1185,Suggestion,4,Very interactive — I was surprised!,2024-02-08 00:41:09
FB3010108,U103390,F1282,Positive,3,Nice addition. Feels thoughtful.,2024-03-20 08:43:58
FB3010109,U102349,F1188,Positive,3,"Really like the design, clean and focused.",2024-03-08 07:36:13
FB3010110,U104740,F1119,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-03 12:23:40
FB3010111,U104847,F1285,Confusing,1,Didn’t understand what I was supposed to do.,2024-01-27 02:33:16
FB3010112,U100964,F1280,UI/UX,1,Didn’t understand what I was supposed to do.,2024-02-09 04:01:02
FB3010113,U102446,F1016,Suggestion,4,Very interactive — I was surprised!,2024-11-13 20:33:05
FB3010114,U109930,F1299,UI/UX,4,Animations made it more engaging.,2024-02-20 06:30:44
FB3010115,U100232,F1073,Positive,5,Love the dark mode — saved my eyes!,2024-08-20 14:33:41
FB3010116,U109789,F1081,Bug,3,Enjoyed using it — kept me motivated.,2024-10-09 08:35:52
FB3010117,U106212,F1120,UI/UX,4,Animations made it more engaging.,2024-02-06 07:26:45
FB3010118,U108517,F1043,Suggestion,1,Didn’t understand what I was supposed to do.,2024-03-24 23:34:13
FB3010119,U108933,F1125,Suggestion,1,The feature felt a bit clunky and slow.,2024-01-14 03:50:49
FB3010120,U109353,F1298,UI/UX,5,Super helpful and intuitive — great job.,2024-10-03 01:18:44
FB3010121,U101834,F1178,Positive,5,Super helpful and intuitive — great job.,2024-06-07 15:54:34
FB3010122,U102549,F1153,Bug,1,Too many clicks to get to the content.,2024-09-26 15:27:03
FB3010123,U100193,F1038,Bug,5,Love the dark mode — saved my eyes!,2024-12-07 18:01:02
FB3010124,U107432,F1075,Confusing,4,Helped me focus on small goals each day.,2024-01-14 03:01:26
FB3010125,U100899,F1163,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-24 20:23:49
FB3010126,U102032,F1053,UI/UX,5,Loved how easy it was to navigate!,2024-02-09 19:08:37
FB3010127,U104838,F1085,Positive,1,Didn’t understand what I was supposed to do.,2024-05-21 07:27:57
FB3010128,U100389,F1035,Positive,1,The feature felt a bit clunky and slow.,2024-11-15 11:47:06
FB3010129,U103005,F1291,UI/UX,3,Enjoyed using it — kept me motivated.,2024-10-14 23:46:17
FB3010130,U108436,F1167,Positive,2,Took a while to load but useful once it did.,2024-12-08 03:03:13
FB3010131,U106334,F1080,Confusing,4,Very interactive — I was surprised!,2024-10-14 12:01:32
FB3010132,U102634,F1258,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-17 05:11:26
FB3010133,U102549,F1262,UI/UX,3,Enjoyed using it — kept me motivated.,2024-05-02 15:32:41
FB3010134,U108896,F1023,Positive,5,Loved how easy it was to navigate!,2024-09-14 20:21:04
FB3010135,U100659,F1117,Confusing,1,Didn’t understand what I was supposed to do.,2024-10-18 15:00:39
FB3010136,U102391,F1131,Confusing,1,Felt too overwhelming — too much info at once.,2024-11-29 01:38:24
FB3010137,U105712,F1011,Positive,5,Love the dark mode — saved my eyes!,2024-11-12 07:44:14
FB3010138,U104416,F1266,Positive,2,Could use better instructions or tooltips.,2024-08-25 13:47:05
FB3010139,U105847,F1182,UI/UX,4,Animations made it more engaging.,2024-06-17 03:36:32
FB3010140,U107456,F1173,Suggestion,1,The feature felt a bit clunky and slow.,2024-04-27 07:13:10
FB3010141,U102036,F1066,Confusing,2,Could use better instructions or tooltips.,2024-08-21 16:56:59
FB3010142,U100960,F1190,Positive,5,Super helpful and intuitive — great job.,2024-09-08 22:34:57
FB3010143,U109447,F1083,Suggestion,4,Helped me focus on small goals each day.,2024-08-16 17:51:04
FB3010144,U100274,F1095,Positive,2,Could use better instructions or tooltips.,2024-09-03 06:45:06
FB3010145,U103697,F1025,Positive,3,Nice addition. Feels thoughtful.,2024-05-30 21:03:01
FB3010146,U100398,F1064,Confusing,2,Took a while to load but useful once it did.,2024-06-22 07:44:15
FB3010147,U100249,F1021,Suggestion,3,Enjoyed using it — kept me motivated.,2024-07-05 10:11:29
FB3010148,U108091,F1137,Confusing,1,The feature felt a bit clunky and slow.,2024-01-14 12:29:03
FB3010149,U102406,F1248,Bug,5,Loved how easy it was to navigate!,2024-12-16 04:34:20
FB3010150,U108524,F1250,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-06-04 01:55:34
FB3010151,U102705,F1010,Positive,3,Nice addition. Feels thoughtful.,2024-10-28 14:52:02
FB3010152,U107544,F1078,Suggestion,1,Didn’t understand what I was supposed to do.,2024-07-18 00:35:57
FB3010153,U102022,F1021,Confusing,3,Nice addition. Feels thoughtful.,2024-09-11 05:56:21
FB3010154,U106930,F1043,Suggestion,3,"Really like the design, clean and focused.",2024-08-26 06:04:00
FB3010155,U102454,F1234,Suggestion,3,"Really like the design, clean and focused.",2024-08-04 16:06:48
FB3010156,U105352,F1258,Confusing,4,Animations made it more engaging.,2024-07-27 05:19:19
FB3010157,U108787,F1275,Suggestion,4,Very interactive — I was surprised!,2024-09-06 04:56:40
FB3010158,U104562,F1270,Bug,4,Micro animations made it feel alive.,2024-05-10 05:32:49
FB3010159,U106826,F1002,Bug,3,"Really like the design, clean and focused.",2024-03-10 09:21:54
FB3010160,U102420,F1067,UI/UX,1,Didn’t understand what I was supposed to do.,2024-03-26 04:02:27
FB3010161,U109313,F1000,Bug,3,Nice addition. Feels thoughtful.,2024-08-20 18:01:55
FB3010162,U101374,F1086,UI/UX,4,Helped me focus on small goals each day.,2024-09-20 23:20:23
FB3010163,U101927,F1241,Bug,1,App kept freezing while using this feature.,2024-03-15 13:47:07
FB3010164,U101167,F1263,Bug,2,Could use better instructions or tooltips.,2024-10-01 00:31:22
FB3010165,U104320,F1247,Suggestion,1,Felt too overwhelming — too much info at once.,2024-12-23 06:55:50
FB3010166,U105342,F1007,Positive,4,Very interactive — I was surprised!,2024-06-30 21:42:53
FB3010167,U108934,F1069,Bug,3,"Really like the design, clean and focused.",2024-04-08 13:53:26
FB3010168,U109259,F1248,Positive,5,Super helpful and intuitive — great job.,2024-07-15 18:41:52
FB3010169,U103621,F1254,Positive,3,Nice addition. Feels thoughtful.,2024-06-12 05:10:36
FB3010170,U108817,F1298,Positive,4,Helped me focus on small goals each day.,2024-11-08 13:33:25
FB3010171,U104861,F1115,UI/UX,4,Helped me focus on small goals each day.,2024-01-19 09:58:57
FB3010172,U102986,F1246,UI/UX,2,Took a while to load but useful once it did.,2024-03-07 22:03:31
FB3010173,U109034,F1014,UI/UX,4,Helped me focus on small goals each day.,2024-12-30 08:27:40
FB3010174,U107418,F1291,Confusing,5,Love the dark mode — saved my eyes!,2024-03-28 12:41:37
FB3010175,U104179,F1168,Bug,4,Animations made it more engaging.,2024-01-19 23:39:04
FB3010176,U106580,F1264,Confusing,4,Helped me focus on small goals each day.,2024-12-02 13:51:30
FB3010177,U106177,F1159,Bug,1,Text was hard to read on mobile.,2024-07-18 05:56:38
FB3010178,U103146,F1006,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-09-11 04:46:52
FB3010179,U105874,F1234,UI/UX,4,Micro animations made it feel alive.,2024-04-09 00:54:22
FB3010180,U109550,F1236,Positive,5,Super helpful and intuitive — great job.,2024-12-20 08:05:06
FB3010181,U104478,F1016,Confusing,5,Super helpful and intuitive — great job.,2024-06-02 01:36:24
FB3010182,U108012,F1063,Confusing,3,Enjoyed using it — kept me motivated.,2024-12-20 23:47:10
FB3010183,U109884,F1133,Positive,3,"Really like the design, clean and focused.",2024-05-15 05:06:40
FB3010184,U106314,F1296,Bug,1,Too many clicks to get to the content.,2024-08-14 07:00:12
FB3010185,U100659,F1210,UI/UX,1,Felt too overwhelming — too much info at once.,2024-06-08 14:00:22
FB3010186,U109377,F1004,Bug,5,Would love to see this in more languages.,2024-06-11 22:59:43
FB3010187,U100932,F1299,UI/UX,3,Nice addition. Feels thoughtful.,2024-07-21 08:30:34
FB3010188,U104024,F1297,Suggestion,5,Loved how easy it was to navigate!,2024-02-02 08:57:44
FB3010189,U103977,F1105,UI/UX,3,Enjoyed using it — kept me motivated.,2024-09-18 23:18:02
FB3010190,U106493,F1217,Suggestion,4,Very interactive — I was surprised!,2024-11-04 21:12:33
FB3010191,U107919,F1035,Bug,1,App kept freezing while using this feature.,2024-11-14 08:48:30
FB3010192,U104669,F1090,Positive,1,Didn’t understand what I was supposed to do.,2024-08-23 01:16:35
FB3010193,U109725,F1003,Suggestion,3,Enjoyed using it — kept me motivated.,2024-06-19 01:30:20
FB3010194,U105006,F1139,Bug,5,Super helpful and intuitive — great job.,2024-12-14 01:45:42
FB3010195,U100688,F1030,Positive,5,Super helpful and intuitive — great job.,2024-09-18 02:00:28
FB3010196,U102881,F1112,Positive,3,"Really like the design, clean and focused.",2024-10-10 08:53:18
FB3010197,U106522,F1153,Bug,1,Didn’t understand what I was supposed to do.,2024-08-29 07:29:11
FB3010198,U106130,F1213,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-11 00:41:24
FB3010199,U105031,F1298,Positive,5,Would love to see this in more languages.,2024-05-08 20:29:12
FB3010200,U108700,F1094,Positive,3,Nice addition. Feels thoughtful.,2024-01-15 20:27:28
FB3010201,U106822,F1105,Confusing,1,App kept freezing while using this feature.,2024-01-16 18:17:30
FB3010202,U106698,F1070,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-25 20:44:49
FB3010203,U105770,F1174,Positive,2,Could use better instructions or tooltips.,2024-11-09 22:46:48
FB3010204,U101544,F1203,Suggestion,5,Would love to see this in more languages.,2024-02-28 23:13:02
FB3010205,U106562,F1130,Suggestion,3,Nice addition. Feels thoughtful.,2024-12-09 09:40:38
FB3010206,U109753,F1199,Confusing,4,Helped me focus on small goals each day.,2024-05-23 12:56:41
FB3010207,U102501,F1114,Bug,3,Enjoyed using it — kept me motivated.,2024-12-11 21:18:59
FB3010208,U108022,F1268,Suggestion,3,"Really like the design, clean and focused.",2024-09-03 04:53:30
FB3010209,U105073,F1089,Confusing,5,Love the dark mode — saved my eyes!,2024-07-19 18:34:05
FB3010210,U107137,F1172,Confusing,4,Micro animations made it feel alive.,2024-02-07 01:31:20
FB3010211,U102333,F1105,Suggestion,2,Took a while to load but useful once it did.,2024-06-23 21:00:12
FB3010212,U103778,F1086,Confusing,4,Very interactive — I was surprised!,2024-08-01 06:34:44
FB3010213,U106057,F1228,Positive,3,Enjoyed using it — kept me motivated.,2024-09-29 19:00:13
FB3010214,U100185,F1245,Suggestion,1,Too many clicks to get to the content.,2024-07-18 11:21:48
FB3010215,U104707,F1008,Confusing,4,Very interactive — I was surprised!,2024-05-17 23:20:34
FB3010216,U103270,F1126,UI/UX,2,Could use better instructions or tooltips.,2024-05-25 09:22:44
FB3010217,U104296,F1048,Suggestion,3,Nice addition. Feels thoughtful.,2024-05-07 03:14:35
FB3010218,U102494,F1099,Confusing,3,"Really like the design, clean and focused.",2024-03-22 13:42:51
FB3010219,U104891,F1270,Confusing,3,Nice addition. Feels thoughtful.,2024-12-07 00:39:56
FB3010220,U102773,F1092,Confusing,4,Micro animations made it feel alive.,2024-06-19 15:57:50
FB3010221,U100946,F1080,Positive,5,Would love to see this in more languages.,2024-10-09 10:17:13
FB3010222,U109289,F1083,Suggestion,1,Too many clicks to get to the content.,2024-11-15 13:16:25
FB3010223,U101849,F1233,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-09-28 22:23:27
